[2023-01-13 10:38:24,841: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:25,907: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:26,969: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:28,003: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:29,065: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:30,131: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:31,178: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:32,217: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:33,279: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:34,301: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:35,348: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:36,385: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:37,431: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:38,498: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:39,544: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:40,582: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:41,628: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:42,695: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:43,757: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:44,823: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:45,885: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:46,921: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:47,967: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:49,006: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:50,053: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:51,119: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:52,165: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:53,204: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:54,250: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:55,285: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:56,347: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:57,382: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:58,429: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:59,452: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:00,514: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:01,549: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:02,611: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:03,677: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:04,724: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:05,761: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:06,808: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:07,874: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:08,921: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:09,970: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:11,032: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:12,067: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:13,114: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:14,153: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:15,199: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:16,233: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:17,295: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:18,361: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:19,407: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:20,446: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:21,493: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:22,559: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:23,621: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:24,687: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:25,750: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:26,784: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:27,847: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:28,928: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:29,975: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:31,009: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:32,071: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:33,137: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:34,199: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:35,233: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:36,280: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:37,319: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:38,365: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:39,400: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:40,447: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:41,501: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:42,564: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:43,599: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:44,645: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:45,680: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:46,742: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:47,764: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:48,811: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:49,849: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:50,895: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:51,930: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:52,977: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:54,015: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:55,062: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:56,128: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:57,175: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:39:58,213: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:39:59,260: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:00,295: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:01,341: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:02,380: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:03,427: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:04,493: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:05,540: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:06,577: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:07,624: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:08,659: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:09,721: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:10,787: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:11,849: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:12,884: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:13,946: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:14,980: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:16,027: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:17,050: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:18,097: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:19,147: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:20,209: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:21,244: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:22,291: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:23,345: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:24,391: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:25,415: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:26,461: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:27,499: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:28,546: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:29,581: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:30,643: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:31,708: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:32,770: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:33,805: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:34,868: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:35,922: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:36,985: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:38,035: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:39,081: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:40,119: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:41,166: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:42,204: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:43,266: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:44,332: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:45,379: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:46,416: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:47,463: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:48,498: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:49,560: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:50,625: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:51,672: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:52,709: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:53,756: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:54,790: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:55,837: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:56,859: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:40:57,906: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:40:58,960: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:00,022: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:01,075: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:02,122: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:03,176: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:04,223: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:05,269: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:06,332: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:07,369: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:08,416: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:09,451: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:10,497: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:11,520: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:12,597: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:13,621: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:14,667: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:15,706: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:16,752: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:17,786: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:18,833: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:19,871: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:20,918: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:21,953: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:22,999: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:24,023: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:25,085: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:26,119: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:27,166: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:28,219: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:29,266: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:30,288: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:31,335: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:32,373: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:33,420: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:34,455: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:35,501: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:36,539: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:37,586: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:38,621: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:39,668: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:40,718: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:41,781: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:42,815: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:43,862: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:44,901: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:45,948: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:47,014: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:48,060: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:49,111: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:50,158: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:51,212: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:52,274: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:53,340: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:54,387: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:55,425: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:56,503: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:57,538: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:41:58,585: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:41:59,623: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:00,669: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:01,704: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:02,766: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:03,801: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:04,863: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:05,898: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:06,960: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:07,995: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:09,057: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:10,112: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:11,174: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:12,240: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:13,302: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:14,337: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:15,384: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:16,439: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:17,501: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:18,520: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:19,567: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:20,601: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:21,664: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:22,699: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:23,746: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:24,769: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:25,816: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:26,854: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:27,900: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:28,955: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:30,001: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:31,068: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:32,114: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:33,168: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:34,215: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:35,253: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:36,315: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:37,354: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:38,400: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:39,435: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:40,482: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:41,519: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:42,566: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:43,601: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:44,663: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:45,698: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:46,744: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:47,799: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:48,861: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:49,927: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:50,973: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:51,997: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:53,043: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:54,080: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:55,127: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:56,162: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:57,209: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:42:58,290: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:42:59,337: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:00,376: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:01,422: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:02,457: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:03,504: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:04,586: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:05,632: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:06,670: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:07,732: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:08,771: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:09,833: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:10,915: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:11,961: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:13,000: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:14,047: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:15,081: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:16,143: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:17,178: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:18,225: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:19,247: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:20,294: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:21,332: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:22,379: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:23,414: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:24,460: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:25,499: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:26,546: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:27,581: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:28,628: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:29,649: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:30,696: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:31,747: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:32,793: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:33,832: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:34,894: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:35,933: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:36,980: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:38,046: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:39,092: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:40,132: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:41,194: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:42,248: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:43,311: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:44,346: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:45,408: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:46,473: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:47,520: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:48,558: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:49,604: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:50,628: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:51,690: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:52,725: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:53,787: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:54,821: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:55,868: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:56,906: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:43:57,984: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:43:59,019: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:00,066: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:01,103: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:02,150: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:03,216: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:04,263: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:05,313: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:06,375: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:07,410: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:08,473: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:09,542: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:10,604: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:11,638: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:12,716: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:13,755: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:14,802: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:15,836: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:16,883: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:17,937: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:18,999: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:20,065: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:21,127: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:22,193: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:23,255: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:24,290: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:25,337: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:26,390: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:27,437: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:28,461: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:29,507: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:30,546: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:31,593: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:32,659: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:33,721: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:34,755: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:35,802: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:36,856: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:37,934: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:38,973: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:40,020: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:41,086: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:42,148: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:44:43,214: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:44:44,276: WARNING] Устройство с адресом 1 недоступно
